businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification
ADJ5247-TEST3,ADJ5247,2026-01-27T23:13:10Z,PASS,Endotoxin,Conforms
ADJ5247-TEST4,ADJ5247,2026-01-27T23:13:10Z,PASS,Cell Viability Percentage,Conforms
ADD0692-TEST0,ADD0692,2026-02-28T18:13:10Z,FAIL,Appearance,Conforms
ADD0692-TEST1,ADD0692,2026-02-28T18:13:10Z,FAIL,Mycoplasma,Conforms
ADD0692-TEST2,ADD0692,2026-02-28T18:13:10Z,FAIL,Sterility,Does Not Conform
ADD0692-TEST3,ADD0692,2026-02-28T18:13:10Z,FAIL,Endotoxin,Conforms
ADD0692-TEST4,ADD0692,2026-02-28T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ1442-TEST0,ADJ1442,2026-01-22T11:13:10Z,FAIL,Appearance,Conforms
ADJ1442-TEST1,ADJ1442,2026-01-22T11:13:10Z,FAIL,Mycoplasma,Conforms
ADJ1442-TEST2,ADJ1442,2026-01-22T11:13:10Z,FAIL,Sterility,Conforms
ADJ1442-TEST3,ADJ1442,2026-01-22T11:13:10Z,FAIL,Endotoxin,Does Not Conform
ADJ1442-TEST4,ADJ1442,2026-01-22T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC1642-TEST0,ADC1642,2026-02-14T07:13:10Z,FAIL,Appearance,Conforms
ADC1642-TEST1,ADC1642,2026-02-14T07:13:10Z,FAIL,Mycoplasma,Conforms
ADC1642-TEST2,ADC1642,2026-02-14T07:13:10Z,FAIL,Sterility,Conforms
ADC1642-TEST3,ADC1642,2026-02-14T07:13:10Z,FAIL,Endotoxin,Does Not Conform
ADC1642-TEST4,ADC1642,2026-02-14T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY1340-TEST0,ACY1340,2026-02-26T11:13:10Z,FAIL,Appearance,Does Not Conform
ACY1340-TEST1,ACY1340,2026-02-26T11:13:10Z,FAIL,Mycoplasma,Conforms
ACY1340-TEST2,ACY1340,2026-02-26T11:13:10Z,FAIL,Sterility,Does Not Conform
ACY1340-TEST3,ACY1340,2026-02-26T11:13:10Z,FAIL,Endotoxin,Conforms
ACY1340-TEST4,ACY1340,2026-02-26T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW4193-TEST0,ACW4193,2026-02-10T19:13:10Z,FAIL,Appearance,Does Not Conform
ACW4193-TEST1,ACW4193,2026-02-10T19:13:10Z,FAIL,Mycoplasma,Conforms
ACW4193-TEST2,ACW4193,2026-02-10T19:13:10Z,FAIL,Sterility,Conforms
ACW4193-TEST3,ACW4193,2026-02-10T19:13:10Z,FAIL,Endotoxin,Conforms
ACW4193-TEST4,ACW4193,2026-02-10T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW7404-TEST0,ACW7404,2026-02-14T23:13:10Z,FAIL,Appearance,Conforms
ACW7404-TEST1,ACW7404,2026-02-14T23:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW7404-TEST2,ACW7404,2026-02-14T23:13:10Z,FAIL,Sterility,Conforms
ACW7404-TEST3,ACW7404,2026-02-14T23:13:10Z,FAIL,Endotoxin,Conforms
ACW7404-TEST4,ACW7404,2026-02-14T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX6021-TEST0,ACX6021,2026-01-22T23:13:10Z,FAIL,Appearance,Does Not Conform
ACX6021-TEST1,ACX6021,2026-01-22T23:13:10Z,FAIL,Mycoplasma,Conforms
ACX6021-TEST2,ACX6021,2026-01-22T23:13:10Z,FAIL,Sterility,Conforms
ACX6021-TEST3,ACX6021,2026-01-22T23:13:10Z,FAIL,Endotoxin,Conforms
ACX6021-TEST4,ACX6021,2026-01-22T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW2989-TEST0,ACW2989,2026-03-03T20:13:10Z,FAIL,Appearance,Conforms
ACW2989-TEST1,ACW2989,2026-03-03T20:13:10Z,FAIL,Mycoplasma,Conforms
ACW2989-TEST2,ACW2989,2026-03-03T20:13:10Z,FAIL,Sterility,Does Not Conform
ACW2989-TEST3,ACW2989,2026-03-03T20:13:10Z,FAIL,Endotoxin,Conforms
ACW2989-TEST4,ACW2989,2026-03-03T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ3350-TEST0,ADJ3350,2026-02-25T23:13:10Z,FAIL,Appearance,Does Not Conform
ADJ3350-TEST1,ADJ3350,2026-02-25T23:13:10Z,FAIL,Mycoplasma,Conforms
ADJ3350-TEST2,ADJ3350,2026-02-25T23:13:10Z,FAIL,Sterility,Conforms
ADJ3350-TEST3,ADJ3350,2026-02-25T23:13:10Z,FAIL,Endotoxin,Does Not Conform
ADJ3350-TEST4,ADJ3350,2026-02-25T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADG2534-TEST0,ADG2534,2026-03-02T17:13:10Z,FAIL,Appearance,Conforms
ADG2534-TEST1,ADG2534,2026-03-02T17:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADG2534-TEST2,ADG2534,2026-03-02T17:13:10Z,FAIL,Sterility,Conforms
ADG2534-TEST3,ADG2534,2026-03-02T17:13:10Z,FAIL,Endotoxin,Conforms
ADG2534-TEST4,ADG2534,2026-03-02T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK0150-TEST0,ADK0150,2026-01-07T23:13:10Z,FAIL,Appearance,Conforms
ADK0150-TEST1,ADK0150,2026-01-07T23:13:10Z,FAIL,Mycoplasma,Conforms
ADK0150-TEST2,ADK0150,2026-01-07T23:13:10Z,FAIL,Sterility,Conforms
ADK0150-TEST3,ADK0150,2026-01-07T23:13:10Z,FAIL,Endotoxin,Does Not Conform
ADK0150-TEST4,ADK0150,2026-01-07T23:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACW7192-TEST0,ACW7192,2026-03-02T09:13:10Z,FAIL,Appearance,Conforms
ACW7192-TEST1,ACW7192,2026-03-02T09:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW7192-TEST2,ACW7192,2026-03-02T09:13:10Z,FAIL,Sterility,Conforms
ACW7192-TEST3,ACW7192,2026-03-02T09:13:10Z,FAIL,Endotoxin,Does Not Conform
ACW7192-TEST4,ACW7192,2026-03-02T09:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACW9216-TEST0,ACW9216,2026-01-09T19:13:10Z,FAIL,Appearance,Conforms
ACW9216-TEST1,ACW9216,2026-01-09T19:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW9216-TEST2,ACW9216,2026-01-09T19:13:10Z,FAIL,Sterility,Does Not Conform
ACW9216-TEST3,ACW9216,2026-01-09T19:13:10Z,FAIL,Endotoxin,Conforms
ACW9216-TEST4,ACW9216,2026-01-09T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ5044-TEST0,ADJ5044,2026-02-02T14:13:10Z,FAIL,Appearance,Does Not Conform
ADJ5044-TEST1,ADJ5044,2026-02-02T14:13:10Z,FAIL,Mycoplasma,Conforms
ADJ5044-TEST2,ADJ5044,2026-02-02T14:13:10Z,FAIL,Sterility,Conforms
ADJ5044-TEST3,ADJ5044,2026-02-02T14:13:10Z,FAIL,Endotoxin,Conforms
ADJ5044-TEST4,ADJ5044,2026-02-02T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACT7797-TEST0,ACT7797,2026-01-11T11:13:10Z,FAIL,Appearance,Conforms
ACT7797-TEST1,ACT7797,2026-01-11T11:13:10Z,FAIL,Mycoplasma,Conforms
ACT7797-TEST2,ACT7797,2026-01-11T11:13:10Z,FAIL,Sterility,Conforms
ACT7797-TEST3,ACT7797,2026-01-11T11:13:10Z,FAIL,Endotoxin,Does Not Conform
ACT7797-TEST4,ACT7797,2026-01-11T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB4099-TEST0,ADB4099,2026-03-01T04:13:10Z,FAIL,Appearance,Does Not Conform
ADB4099-TEST1,ADB4099,2026-03-01T04:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADB4099-TEST2,ADB4099,2026-03-01T04:13:10Z,FAIL,Sterility,Does Not Conform
ADB4099-TEST3,ADB4099,2026-03-01T04:13:10Z,FAIL,Endotoxin,Conforms
ADB4099-TEST4,ADB4099,2026-03-01T04:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACU9716-TEST0,ACU9716,2026-01-18T02:13:10Z,PASS,Appearance,Conforms
ACU9716-TEST1,ACU9716,2026-01-18T02:13:10Z,PASS,Mycoplasma,Conforms
ACU9716-TEST2,ACU9716,2026-01-18T02:13:10Z,PASS,Sterility,Conforms
ACU9716-TEST3,ACU9716,2026-01-18T02:13:10Z,PASS,Endotoxin,Conforms
ACU9716-TEST4,ACU9716,2026-01-18T02:13:10Z,PASS,Cell Viability Percentage,Conforms
ADB9002-TEST0,ADB9002,2026-02-23T13:13:10Z,FAIL,Appearance,Does Not Conform
ADB9002-TEST1,ADB9002,2026-02-23T13:13:10Z,FAIL,Mycoplasma,Conforms
ADB9002-TEST2,ADB9002,2026-02-23T13:13:10Z,FAIL,Sterility,Conforms
ADB9002-TEST3,ADB9002,2026-02-23T13:13:10Z,FAIL,Endotoxin,Does Not Conform
ADB9002-TEST4,ADB9002,2026-02-23T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADG4062-TEST0,ADG4062,2026-02-06T04:13:10Z,FAIL,Appearance,Conforms
ADG4062-TEST1,ADG4062,2026-02-06T04:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADG4062-TEST2,ADG4062,2026-02-06T04:13:10Z,FAIL,Sterility,Conforms
ADG4062-TEST3,ADG4062,2026-02-06T04:13:10Z,FAIL,Endotoxin,Conforms
ADG4062-TEST4,ADG4062,2026-02-06T04:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC6796-TEST0,ADC6796,2026-02-09T15:13:10Z,FAIL,Appearance,Does Not Conform
ADC6796-TEST1,ADC6796,2026-02-09T15:13:10Z,FAIL,Mycoplasma,Conforms
ADC6796-TEST2,ADC6796,2026-02-09T15:13:10Z,FAIL,Sterility,Conforms
ADC6796-TEST3,ADC6796,2026-02-09T15:13:10Z,FAIL,Endotoxin,Conforms
ADC6796-TEST4,ADC6796,2026-02-09T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ4849-TEST0,ADJ4849,2026-03-05T01:13:10Z,PASS,Appearance,Conforms
ADJ4849-TEST1,ADJ4849,2026-03-05T01:13:10Z,PASS,Mycoplasma,Conforms
ADJ4849-TEST2,ADJ4849,2026-03-05T01:13:10Z,PASS,Sterility,Conforms
ADJ4849-TEST3,ADJ4849,2026-03-05T01:13:10Z,PASS,Endotoxin,Conforms
ADJ4849-TEST4,ADJ4849,2026-03-05T01:13:10Z,PASS,Cell Viability Percentage,Conforms
ACZ1798-TEST0,ACZ1798,2026-03-02T04:13:10Z,FAIL,Appearance,Conforms
ACZ1798-TEST1,ACZ1798,2026-03-02T04:13:10Z,FAIL,Mycoplasma,Conforms
ACZ1798-TEST2,ACZ1798,2026-03-02T04:13:10Z,FAIL,Sterility,Conforms
ACZ1798-TEST3,ACZ1798,2026-03-02T04:13:10Z,FAIL,Endotoxin,Conforms
ACZ1798-TEST4,ACZ1798,2026-03-02T04:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACX2168-TEST0,ACX2168,2026-01-31T11:13:10Z,FAIL,Appearance,Conforms
ACX2168-TEST1,ACX2168,2026-01-31T11:13:10Z,FAIL,Mycoplasma,Conforms
ACX2168-TEST2,ACX2168,2026-01-31T11:13:10Z,FAIL,Sterility,Does Not Conform
ACX2168-TEST3,ACX2168,2026-01-31T11:13:10Z,FAIL,Endotoxin,Does Not Conform
ACX2168-TEST4,ACX2168,2026-01-31T11:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY5231-TEST0,ACY5231,2026-01-26T14:13:10Z,FAIL,Appearance,Conforms
ACY5231-TEST1,ACY5231,2026-01-26T14:13:10Z,FAIL,Mycoplasma,Conforms
ACY5231-TEST2,ACY5231,2026-01-26T14:13:10Z,FAIL,Sterility,Conforms
ACY5231-TEST3,ACY5231,2026-01-26T14:13:10Z,FAIL,Endotoxin,Does Not Conform
ACY5231-TEST4,ACY5231,2026-01-26T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ4375-TEST0,ADJ4375,2026-02-18T00:13:10Z,PASS,Appearance,Conforms
ADJ4375-TEST1,ADJ4375,2026-02-18T00:13:10Z,PASS,Mycoplasma,Conforms
ADJ4375-TEST2,ADJ4375,2026-02-18T00:13:10Z,PASS,Sterility,Conforms
ADJ4375-TEST3,ADJ4375,2026-02-18T00:13:10Z,PASS,Endotoxin,Conforms
ADJ4375-TEST4,ADJ4375,2026-02-18T00:13:10Z,PASS,Cell Viability Percentage,Conforms
ACM6981-TEST0,ACM6981,2026-02-01T18:13:10Z,PASS,Appearance,Conforms
ACM6981-TEST1,ACM6981,2026-02-01T18:13:10Z,PASS,Mycoplasma,Conforms
ACM6981-TEST2,ACM6981,2026-02-01T18:13:10Z,PASS,Sterility,Conforms
ACM6981-TEST3,ACM6981,2026-02-01T18:13:10Z,PASS,Endotoxin,Conforms
ACM6981-TEST4,ACM6981,2026-02-01T18:13:10Z,PASS,Cell Viability Percentage,Conforms
ADH4320-TEST0,ADH4320,2026-02-19T06:13:10Z,FAIL,Appearance,Conforms
ADH4320-TEST1,ADH4320,2026-02-19T06:13:10Z,FAIL,Mycoplasma,Conforms
ADH4320-TEST2,ADH4320,2026-02-19T06:13:10Z,FAIL,Sterility,Conforms
ADH4320-TEST3,ADH4320,2026-02-19T06:13:10Z,FAIL,Endotoxin,Does Not Conform
ADH4320-TEST4,ADH4320,2026-02-19T06:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW5814-TEST0,ACW5814,2026-02-04T14:13:10Z,FAIL,Appearance,Does Not Conform
ACW5814-TEST1,ACW5814,2026-02-04T14:13:10Z,FAIL,Mycoplasma,Conforms
ACW5814-TEST2,ACW5814,2026-02-04T14:13:10Z,FAIL,Sterility,Conforms
ACW5814-TEST3,ACW5814,2026-02-04T14:13:10Z,FAIL,Endotoxin,Conforms
ACW5814-TEST4,ACW5814,2026-02-04T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX6197-TEST0,ACX6197,2026-02-10T15:13:10Z,FAIL,Appearance,Does Not Conform
ACX6197-TEST1,ACX6197,2026-02-10T15:13:10Z,FAIL,Mycoplasma,Conforms
ACX6197-TEST2,ACX6197,2026-02-10T15:13:10Z,FAIL,Sterility,Does Not Conform
ACX6197-TEST3,ACX6197,2026-02-10T15:13:10Z,FAIL,Endotoxin,Conforms
ACX6197-TEST4,ACX6197,2026-02-10T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACY6263-TEST0,ACY6263,2026-02-19T07:13:10Z,FAIL,Appearance,Does Not Conform
ACY6263-TEST1,ACY6263,2026-02-19T07:13:10Z,FAIL,Mycoplasma,Conforms
ACY6263-TEST2,ACY6263,2026-02-19T07:13:10Z,FAIL,Sterility,Conforms
ACY6263-TEST3,ACY6263,2026-02-19T07:13:10Z,FAIL,Endotoxin,Conforms
ACY6263-TEST4,ACY6263,2026-02-19T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB9000-TEST0,ADB9000,2026-02-11T10:13:10Z,FAIL,Appearance,Conforms
ADB9000-TEST1,ADB9000,2026-02-11T10:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADB9000-TEST2,ADB9000,2026-02-11T10:13:10Z,FAIL,Sterility,Conforms
ADB9000-TEST3,ADB9000,2026-02-11T10:13:10Z,FAIL,Endotoxin,Conforms
ADB9000-TEST4,ADB9000,2026-02-11T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACV9310-TEST0,ACV9310,2026-01-25T00:13:10Z,FAIL,Appearance,Conforms
ACV9310-TEST1,ACV9310,2026-01-25T00:13:10Z,FAIL,Mycoplasma,Conforms
ACV9310-TEST2,ACV9310,2026-01-25T00:13:10Z,FAIL,Sterility,Conforms
ACV9310-TEST3,ACV9310,2026-01-25T00:13:10Z,FAIL,Endotoxin,Does Not Conform
ACV9310-TEST4,ACV9310,2026-01-25T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ4376-TEST0,ADJ4376,2026-02-24T01:13:10Z,FAIL,Appearance,Conforms
ADJ4376-TEST1,ADJ4376,2026-02-24T01:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADJ4376-TEST2,ADJ4376,2026-02-24T01:13:10Z,FAIL,Sterility,Conforms
ADJ4376-TEST3,ADJ4376,2026-02-24T01:13:10Z,FAIL,Endotoxin,Conforms
ADJ4376-TEST4,ADJ4376,2026-02-24T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ0685-TEST0,ACZ0685,2026-02-11T14:13:10Z,FAIL,Appearance,Does Not Conform
ACZ0685-TEST1,ACZ0685,2026-02-11T14:13:10Z,FAIL,Mycoplasma,Conforms
ACZ0685-TEST2,ACZ0685,2026-02-11T14:13:10Z,FAIL,Sterility,Conforms
ACZ0685-TEST3,ACZ0685,2026-02-11T14:13:10Z,FAIL,Endotoxin,Conforms
ACZ0685-TEST4,ACZ0685,2026-02-11T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ5046-TEST0,ADJ5046,2026-02-14T02:13:10Z,FAIL,Appearance,Conforms
ADJ5046-TEST1,ADJ5046,2026-02-14T02:13:10Z,FAIL,Mycoplasma,Conforms
ADJ5046-TEST2,ADJ5046,2026-02-14T02:13:10Z,FAIL,Sterility,Conforms
ADJ5046-TEST3,ADJ5046,2026-02-14T02:13:10Z,FAIL,Endotoxin,Conforms
ADJ5046-TEST4,ADJ5046,2026-02-14T02:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADD8951-TEST0,ADD8951,2026-02-05T01:13:10Z,PASS,Appearance,Conforms
ADD8951-TEST1,ADD8951,2026-02-05T01:13:10Z,PASS,Mycoplasma,Conforms
ADD8951-TEST2,ADD8951,2026-02-05T01:13:10Z,PASS,Sterility,Conforms
ADD8951-TEST3,ADD8951,2026-02-05T01:13:10Z,PASS,Endotoxin,Conforms
ADD8951-TEST4,ADD8951,2026-02-05T01:13:10Z,PASS,Cell Viability Percentage,Conforms
ACN3736-TEST0,ACN3736,2026-02-20T05:13:10Z,PASS,Appearance,Conforms
ACN3736-TEST1,ACN3736,2026-02-20T05:13:10Z,PASS,Mycoplasma,Conforms
ACN3736-TEST2,ACN3736,2026-02-20T05:13:10Z,PASS,Sterility,Conforms
ACN3736-TEST3,ACN3736,2026-02-20T05:13:10Z,PASS,Endotoxin,Conforms
ACN3736-TEST4,ACN3736,2026-02-20T05:13:10Z,PASS,Cell Viability Percentage,Conforms
ACW1786-TEST0,ACW1786,2026-02-18T18:13:10Z,FAIL,Appearance,Does Not Conform
ACW1786-TEST1,ACW1786,2026-02-18T18:13:10Z,FAIL,Mycoplasma,Conforms
ACW1786-TEST2,ACW1786,2026-02-18T18:13:10Z,FAIL,Sterility,Conforms
ACW1786-TEST3,ACW1786,2026-02-18T18:13:10Z,FAIL,Endotoxin,Conforms
ACW1786-TEST4,ACW1786,2026-02-18T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB4886-TEST0,ADB4886,2026-01-28T23:13:10Z,FAIL,Appearance,Does Not Conform
ADB4886-TEST1,ADB4886,2026-01-28T23:13:10Z,FAIL,Mycoplasma,Conforms
ADB4886-TEST2,ADB4886,2026-01-28T23:13:10Z,FAIL,Sterility,Conforms
ADB4886-TEST3,ADB4886,2026-01-28T23:13:10Z,FAIL,Endotoxin,Conforms
ADB4886-TEST4,ADB4886,2026-01-28T23:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW9670-TEST0,ACW9670,2026-01-16T06:13:10Z,FAIL,Appearance,Conforms
ACW9670-TEST1,ACW9670,2026-01-16T06:13:10Z,FAIL,Mycoplasma,Conforms
ACW9670-TEST2,ACW9670,2026-01-16T06:13:10Z,FAIL,Sterility,Conforms
ACW9670-TEST3,ACW9670,2026-01-16T06:13:10Z,FAIL,Endotoxin,Does Not Conform
ACW9670-TEST4,ACW9670,2026-01-16T06:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACD2240-TEST0,ACD2240,2026-01-08T18:13:10Z,FAIL,Appearance,Conforms
ACD2240-TEST1,ACD2240,2026-01-08T18:13:10Z,FAIL,Mycoplasma,Conforms
ACD2240-TEST2,ACD2240,2026-01-08T18:13:10Z,FAIL,Sterility,Conforms
ACD2240-TEST3,ACD2240,2026-01-08T18:13:10Z,FAIL,Endotoxin,Conforms
ACD2240-TEST4,ACD2240,2026-01-08T18:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADE5349-TEST0,ADE5349,2026-03-04T17:13:10Z,FAIL,Appearance,Does Not Conform
ADE5349-TEST1,ADE5349,2026-03-04T17:13:10Z,FAIL,Mycoplasma,Conforms
ADE5349-TEST2,ADE5349,2026-03-04T17:13:10Z,FAIL,Sterility,Does Not Conform
ADE5349-TEST3,ADE5349,2026-03-04T17:13:10Z,FAIL,Endotoxin,Conforms
ADE5349-TEST4,ADE5349,2026-03-04T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC2059-TEST0,ADC2059,2026-03-01T19:13:10Z,FAIL,Appearance,Does Not Conform
ADC2059-TEST1,ADC2059,2026-03-01T19:13:10Z,FAIL,Mycoplasma,Conforms
ADC2059-TEST2,ADC2059,2026-03-01T19:13:10Z,FAIL,Sterility,Conforms
ADC2059-TEST3,ADC2059,2026-03-01T19:13:10Z,FAIL,Endotoxin,Conforms
ADC2059-TEST4,ADC2059,2026-03-01T19:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA5397-TEST0,ADA5397,2026-01-27T09:13:10Z,FAIL,Appearance,Does Not Conform
ADA5397-TEST1,ADA5397,2026-01-27T09:13:10Z,FAIL,Mycoplasma,Conforms
ADA5397-TEST2,ADA5397,2026-01-27T09:13:10Z,FAIL,Sterility,Conforms
ADA5397-TEST3,ADA5397,2026-01-27T09:13:10Z,FAIL,Endotoxin,Conforms
ADA5397-TEST4,ADA5397,2026-01-27T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW7789-TEST0,ACW7789,2026-02-14T01:13:10Z,FAIL,Appearance,Does Not Conform
ACW7789-TEST1,ACW7789,2026-02-14T01:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW7789-TEST2,ACW7789,2026-02-14T01:13:10Z,FAIL,Sterility,Does Not Conform
ACW7789-TEST3,ACW7789,2026-02-14T01:13:10Z,FAIL,Endotoxin,Conforms
ACW7789-TEST4,ACW7789,2026-02-14T01:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADD3203-TEST0,ADD3203,2026-02-08T22:13:10Z,PASS,Appearance,Conforms
ADD3203-TEST1,ADD3203,2026-02-08T22:13:10Z,PASS,Mycoplasma,Conforms
ADD3203-TEST2,ADD3203,2026-02-08T22:13:10Z,PASS,Sterility,Conforms
ADD3203-TEST3,ADD3203,2026-02-08T22:13:10Z,PASS,Endotoxin,Conforms
ADD3203-TEST4,ADD3203,2026-02-08T22:13:10Z,PASS,Cell Viability Percentage,Conforms
ADA0765-TEST0,ADA0765,2026-02-08T00:13:10Z,FAIL,Appearance,Conforms
ADA0765-TEST1,ADA0765,2026-02-08T00:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADA0765-TEST2,ADA0765,2026-02-08T00:13:10Z,FAIL,Sterility,Conforms
ADA0765-TEST3,ADA0765,2026-02-08T00:13:10Z,FAIL,Endotoxin,Conforms
ADA0765-TEST4,ADA0765,2026-02-08T00:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADJ9522-TEST0,ADJ9522,2026-02-14T12:13:10Z,PASS,Appearance,Conforms
ADJ9522-TEST1,ADJ9522,2026-02-14T12:13:10Z,PASS,Mycoplasma,Conforms
ADJ9522-TEST2,ADJ9522,2026-02-14T12:13:10Z,PASS,Sterility,Conforms
ADJ9522-TEST3,ADJ9522,2026-02-14T12:13:10Z,PASS,Endotoxin,Conforms
ADJ9522-TEST4,ADJ9522,2026-02-14T12:13:10Z,PASS,Cell Viability Percentage,Conforms
ACM6017-TEST0,ACM6017,2026-01-28T12:13:10Z,PASS,Appearance,Conforms
ACM6017-TEST1,ACM6017,2026-01-28T12:13:10Z,PASS,Mycoplasma,Conforms
ACM6017-TEST2,ACM6017,2026-01-28T12:13:10Z,PASS,Sterility,Conforms
ACM6017-TEST3,ACM6017,2026-01-28T12:13:10Z,PASS,Endotoxin,Conforms
ACM6017-TEST4,ACM6017,2026-01-28T12:13:10Z,PASS,Cell Viability Percentage,Conforms
ADJ6775-TEST0,ADJ6775,2026-03-01T17:13:10Z,FAIL,Appearance,Does Not Conform
ADJ6775-TEST1,ADJ6775,2026-03-01T17:13:10Z,FAIL,Mycoplasma,Conforms
ADJ6775-TEST2,ADJ6775,2026-03-01T17:13:10Z,FAIL,Sterility,Conforms
ADJ6775-TEST3,ADJ6775,2026-03-01T17:13:10Z,FAIL,Endotoxin,Conforms
ADJ6775-TEST4,ADJ6775,2026-03-01T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB6548-TEST0,ADB6548,2026-02-11T16:13:10Z,FAIL,Appearance,Does Not Conform
ADB6548-TEST1,ADB6548,2026-02-11T16:13:10Z,FAIL,Mycoplasma,Conforms
ADB6548-TEST2,ADB6548,2026-02-11T16:13:10Z,FAIL,Sterility,Does Not Conform
ADB6548-TEST3,ADB6548,2026-02-11T16:13:10Z,FAIL,Endotoxin,Conforms
ADB6548-TEST4,ADB6548,2026-02-11T16:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ2578-TEST0,ACZ2578,2026-02-10T14:13:10Z,FAIL,Appearance,Does Not Conform
ACZ2578-TEST1,ACZ2578,2026-02-10T14:13:10Z,FAIL,Mycoplasma,Conforms
ACZ2578-TEST2,ACZ2578,2026-02-10T14:13:10Z,FAIL,Sterility,Conforms
ACZ2578-TEST3,ACZ2578,2026-02-10T14:13:10Z,FAIL,Endotoxin,Conforms
ACZ2578-TEST4,ACZ2578,2026-02-10T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK1771-TEST0,ADK1771,2026-03-05T22:13:10Z,FAIL,Appearance,Conforms
ADK1771-TEST1,ADK1771,2026-03-05T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADK1771-TEST2,ADK1771,2026-03-05T22:13:10Z,FAIL,Sterility,Conforms
ADK1771-TEST3,ADK1771,2026-03-05T22:13:10Z,FAIL,Endotoxin,Conforms
ADK1771-TEST4,ADK1771,2026-03-05T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADH4251-TEST0,ADH4251,2026-01-21T20:13:10Z,FAIL,Appearance,Does Not Conform
ADH4251-TEST1,ADH4251,2026-01-21T20:13:10Z,FAIL,Mycoplasma,Conforms
ADH4251-TEST2,ADH4251,2026-01-21T20:13:10Z,FAIL,Sterility,Does Not Conform
ADH4251-TEST3,ADH4251,2026-01-21T20:13:10Z,FAIL,Endotoxin,Does Not Conform
ADH4251-TEST4,ADH4251,2026-01-21T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADF0619-TEST0,ADF0619,2026-02-23T12:13:10Z,PASS,Appearance,Conforms
ADF0619-TEST1,ADF0619,2026-02-23T12:13:10Z,PASS,Mycoplasma,Conforms
ADF0619-TEST2,ADF0619,2026-02-23T12:13:10Z,PASS,Sterility,Conforms
ADF0619-TEST3,ADF0619,2026-02-23T12:13:10Z,PASS,Endotoxin,Conforms
ADF0619-TEST4,ADF0619,2026-02-23T12:13:10Z,PASS,Cell Viability Percentage,Conforms
ADC8724-TEST0,ADC8724,2026-03-05T00:13:10Z,PASS,Appearance,Conforms
